,id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal
8079,8080,9789,10269,3,0
8080,8081,8697,8226,5,4
8081,8082,8177,8398,0,1
8082,8083,9810,9912,1,1
8083,8084,8722,10189,1,0
8084,8085,9911,8178,2,3
8085,8086,9904,9823,1,0
8086,8087,8295,8721,2,1
8087,8088,9823,9911,3,3
8088,8089,8178,8177,0,1
8089,8090,9789,9904,1,1
8090,8091,10269,8697,4,1
8091,8092,10189,8721,2,2
8092,8093,9912,8295,1,2
8093,8094,8398,9790,1,2
8094,8095,9788,8722,1,2
8095,8096,8226,9810,2,1
8096,8097,9790,10189,1,1
8097,8098,8697,9789,3,3
8098,8099,8177,10269,2,1
8099,8100,8721,9912,4,1
8100,8101,9810,8178,0,2
8101,8102,8722,8398,1,0
8102,8103,9911,9788,2,2
8103,8104,9904,8226,2,5
8104,8105,8295,9823,0,1
8105,8106,9823,8721,4,2
8106,8107,8178,8722,2,0
8107,8108,9789,8177,1,1
8108,8109,10269,9911,2,0
8109,8110,10189,9912,0,0
8110,8111,8398,9810,2,3
8111,8112,9904,8697,1,1
8112,8113,9788,8295,1,0
8113,8114,8226,9790,3,0
8114,8115,8721,10269,2,0
8115,8116,9789,8722,1,0
8116,8117,8697,9810,2,3
8117,8118,8177,9904,1,0
8118,8119,8358,9790,1,1
8119,8120,8165,10189,1,2
8120,8121,9911,9788,3,3
8121,8122,9905,8178,2,2
8122,8123,8226,9823,1,1
8123,8124,9823,9810,2,1
8124,8125,8178,9789,1,1
8125,8126,8177,8721,0,0
8126,8127,10189,9790,3,3
8127,8128,9911,8697,1,4
8128,8129,9904,10269,1,0
8129,8130,9905,8358,3,0
8130,8131,9788,8722,0,0
8131,8132,8226,8165,3,0
8132,8133,9790,9788,2,3
8133,8134,9789,8177,2,0
8134,8135,10269,9823,0,0
8135,8136,10189,8178,2,2
8136,8137,8721,9905,3,3
8137,8138,8358,8226,0,1
8138,8139,9810,9911,2,1
8139,8140,8722,9904,0,1
8140,8141,8165,8697,2,2
8141,8142,9823,10189,1,1
8142,8143,8178,9810,4,0
8143,8144,8697,9789,1,1
8144,8145,8177,8722,0,1
8145,8146,9911,8358,1,2
8146,8147,9904,9790,2,2
8147,8148,9905,8165,1,0
8148,8149,9788,10269,0,0
8149,8150,8226,8721,1,2
8150,8151,9823,8178,1,1
8151,8152,9790,9911,0,1
8152,8153,9789,9905,0,0
8153,8154,10269,8177,1,1
8154,8155,10189,9904,2,0
8155,8156,8721,8165,2,3
8156,8157,8358,8697,0,6
8157,8158,9810,9788,1,2
8158,8159,8722,8226,0,4
8159,8160,8178,10269,4,0
8160,8161,8697,8721,2,2
8161,8162,8177,9810,1,3
8162,8163,8165,8358,0,1
8163,8164,9911,8722,0,0
8164,8165,9904,9823,0,3
8165,8166,9905,9790,1,1
8166,8167,9788,10189,1,0
8167,8168,8226,9789,1,2
8168,8169,9823,9788,2,1
8169,8170,9790,8226,0,0
8170,8171,9789,8165,4,0
8171,8172,10269,9911,1,1
8172,8173,10189,8177,2,0
8173,8174,8721,8358,2,2
8174,8175,9810,9905,2,0
8175,8176,8722,8697,0,0
8176,8177,9904,8178,0,0
8177,8178,8697,10189,0,2
8178,8179,8177,8178,2,2
8179,8180,8721,9789,1,3
8180,8181,8358,8722,0,0
8181,8182,8165,9790,0,4
8182,8183,9911,9823,1,5
8183,8184,9905,10269,1,1
8184,8185,9788,9904,5,3
8185,8186,8226,9810,1,1
8186,8187,9823,8177,5,2
8187,8188,8178,9788,3,2
8188,8189,9790,8697,2,1
8189,8190,9789,8358,1,0
8190,8191,10269,8226,3,1
8191,8192,10189,9905,1,0
8192,8193,9810,8721,2,2
8193,8194,8722,8165,3,0
8194,8195,9904,9911,2,3
8195,8196,9823,8226,2,0
8196,8197,8178,9905,4,2
8197,8198,9790,8358,2,0
8198,8199,10269,8721,3,1
8199,8200,10189,8165,1,0
8200,8201,9810,8697,1,0
8201,8202,8722,9789,2,3
8202,8203,9904,8177,0,3
8203,8204,9788,9911,1,2
8204,8205,9789,9790,1,0
8205,8206,8697,9823,2,3
8206,8207,8177,9788,0,0
8207,8208,8721,8722,2,3
8208,8209,8358,10269,0,1
8209,8210,8165,9810,1,1
8210,8211,9911,10189,2,2
8211,8212,9905,9904,1,0
8212,8213,8226,8178,0,3
8213,8214,9823,8697,1,1
8214,8215,8178,8226,1,0
8215,8216,9790,9789,4,1
8216,8217,10269,8358,4,2
8217,8218,10189,9911,3,0
8218,8219,9810,8165,1,1
8219,8220,8722,8721,1,3
8220,8221,9904,9905,1,1
8221,8222,9788,8177,2,1
8222,8223,9823,9905,3,0
8223,8224,8178,8358,3,1
8224,8225,9790,8721,1,1
8225,8226,10269,9789,4,1
8226,8227,8177,9911,0,0
8227,8228,10189,8226,2,0
8228,8229,9810,8722,1,2
8229,8230,9904,8165,1,3
8230,8231,9788,8697,4,3
8231,8232,9789,9810,2,3
8232,8233,8697,8177,2,1
8233,8234,8721,9823,1,3
8234,8235,8358,10189,0,0
8235,8236,8722,9790,3,3
8236,8237,8165,10269,1,2
8237,8238,9911,8178,1,1
8238,8239,9905,9788,1,0
8239,8240,8226,9904,2,1
8240,8241,9823,9789,3,1
8241,8242,8178,8721,2,1
8242,8243,10269,9790,1,3
8243,8244,8177,9905,1,1
8244,8245,10189,8722,2,0
8245,8246,9810,8358,2,1
8246,8247,9911,8226,2,1
8247,8248,9904,8697,1,5
8248,8249,9788,8165,2,1
8249,8250,9790,9810,0,0
8250,8251,9789,9904,4,1
8251,8252,8697,8178,2,2
8252,8253,8721,10189,2,1
8253,8254,8358,8177,0,3
8254,8255,8722,10269,1,5
8255,8256,8165,9823,1,1
8256,8257,9905,9911,0,0
8257,8258,8226,9788,2,2
8258,8259,9823,9790,1,0
8259,8260,8178,8722,0,0
8260,8261,10269,9810,2,1
8261,8262,8177,8226,0,2
8262,8263,10189,9789,2,1
8263,8264,9911,8165,0,0
8264,8265,9904,8721,0,1
8265,8266,9905,8697,1,2
8266,8267,9788,8358,1,1
8267,8268,9790,8177,1,0
8268,8269,9789,9788,3,0
8269,8270,8697,10269,2,2
8270,8271,8721,9911,4,1
8271,8272,8358,9904,1,2
8272,8273,9810,10189,1,4
8273,8274,8722,9823,1,1
8274,8275,8165,8178,3,2
8275,8276,8226,9905,0,1
8276,8277,9823,8358,2,1
8277,8278,8178,9790,4,2
8278,8279,8177,8165,1,2
8279,8280,10189,10269,2,1
8280,8281,9911,9789,1,4
8281,8282,9904,9810,2,1
8282,8283,9905,8722,1,0
8283,8284,9788,8721,0,4
8284,8285,8226,8697,0,1
8285,8286,9790,10189,2,2
8286,8287,9789,8178,3,0
8287,8288,10269,9904,2,0
8288,8289,8697,9911,3,2
8289,8290,8721,8177,1,5
8290,8291,8358,9905,1,0
8291,8292,9810,9823,2,1
8292,8293,8722,9788,1,1
8293,8294,8165,8226,0,0
8294,8295,9823,10269,1,2
8295,8296,8178,10189,0,2
8296,8297,8697,8165,4,2
8297,8298,8177,9789,0,0
8298,8299,9911,9810,1,2
8299,8300,9904,8722,1,4
8300,8301,9905,8721,0,2
8301,8302,9788,9790,1,0
8302,8303,8226,8358,1,1
8303,8304,9790,9904,0,0
8304,8305,9789,8697,2,1
8305,8306,10269,9788,2,1
8306,8307,10189,9823,1,2
8307,8308,8721,8226,4,0
8308,8309,8358,9911,1,1
8309,8310,9810,8178,3,2
8310,8311,8722,8177,0,3
8311,8312,8165,9905,2,0
8312,8313,9789,10269,1,1
8313,8314,8697,9788,3,0
8314,8315,8721,9790,2,4
8315,8316,8358,8178,0,5
8316,8317,8722,9810,0,0
8317,8318,8165,9904,0,2
8318,8319,9911,8177,1,0
8319,8320,9905,9823,2,1
8320,8321,8226,10189,0,0
8321,8322,8178,9823,1,1
8322,8323,8697,8358,4,0
8323,8324,8177,10269,0,1
8324,8325,8165,8721,0,2
8325,8326,9911,9790,1,2
8326,8327,9904,10189,4,2
8327,8328,9905,9789,1,0
8328,8329,9788,9810,2,0
8329,8330,8226,8722,0,2
8330,8331,9823,9904,7,0
8331,8332,9790,9905,0,1
8332,8333,9789,8226,1,1
8333,8334,10269,8178,2,1
8334,8335,10189,9788,3,1
8335,8336,8721,8697,2,4
8336,8337,8358,8165,2,1
8337,8338,9810,8177,2,2
8338,8339,8722,9911,2,0
8339,8340,8178,9904,3,0
8340,8341,8697,8722,1,0
8341,8342,8177,10189,0,1
8342,8343,8358,8721,1,0
8343,8344,8165,9789,2,3
8344,8345,9911,10269,0,2
8345,8346,9905,9810,3,3
8346,8347,9788,9823,1,1
8347,8348,8226,9790,5,1
8348,8349,9823,9911,3,1
8349,8350,8178,8177,1,1
8350,8351,9790,8165,4,0
8351,8352,9789,8721,1,1
8352,8353,10269,9905,2,2
8353,8354,10189,8697,0,2
8354,8355,9810,8226,1,2
8355,8356,8722,8358,2,2
8356,8357,9904,9788,6,1
8357,8358,8697,9790,1,1
8358,8359,8177,9823,1,3
8359,8360,8721,9810,3,1
8360,8361,8358,9789,3,1
8361,8362,8165,8722,1,0
8362,8363,9911,9904,0,3
8363,8364,9905,10189,0,0
8364,8365,9788,8178,1,1
8365,8366,8226,10269,1,1
8366,8367,9823,8721,3,0
8367,8368,8178,9911,2,1
8368,8369,9790,8722,3,1
8369,8370,10269,8165,0,0
8370,8371,8177,8697,2,3
8371,8372,10189,8358,0,1
8372,8373,9810,9789,1,1
8373,8374,9904,8226,0,1
8374,8375,9788,9905,2,0
8375,8376,9790,10269,3,1
8376,8377,9789,9823,1,5
8377,8378,8697,9904,0,0
8378,8379,8721,8178,2,3
8379,8380,8358,9810,0,2
8380,8381,8722,10189,1,2
8381,8382,8165,9788,1,0
8382,8383,9905,8177,2,1
8383,8384,8226,9911,3,0
8384,8385,9823,8165,2,1
8385,8386,8178,8697,0,0
8386,8387,10269,8722,0,2
8387,8388,8177,8358,0,4
8388,8389,10189,8721,1,2
8389,8390,9810,9790,1,1
8390,8391,9911,9905,2,3
8391,8392,9904,9789,1,1
8392,8393,9788,8226,2,4
8393,8394,9790,9823,1,0
8394,8395,9789,10189,0,1
8395,8396,8697,9905,3,0
8396,8397,8721,9904,4,2
8397,8398,8358,9788,3,0
8398,8399,9810,10269,0,3
8399,8400,8722,8178,0,1
8400,8401,8165,9911,0,1
8401,8402,8226,8177,5,1
8402,8403,9823,8722,0,0
8403,8404,8178,8165,4,0
8404,8405,10269,8697,0,2
8405,8406,8177,9790,1,3
8406,8407,10189,9810,2,0
8407,8408,9911,8721,1,1
8408,8409,9904,8358,5,2
8409,8410,9905,8226,2,1
8410,8411,9788,9789,0,1
8411,8412,9790,8178,0,0
8412,8413,9789,9911,2,0
8413,8414,10269,10189,1,2
8414,8415,8697,8226,2,0
8415,8416,8721,9788,2,1
8416,8417,8358,9823,1,2
8417,8418,9810,9904,2,1
8418,8419,8722,9905,1,0
8419,8420,8165,8177,3,0
8420,8421,9823,8721,2,1
8421,8422,8226,8697,4,1
8422,8423,9788,8165,1,1
8423,8424,8722,8350,1,3
8424,8425,8358,8152,1,3
8425,8426,9904,9810,2,1
8426,8427,9790,10189,2,1
8427,8428,9905,10269,2,0
8428,8429,9789,8178,0,2
8429,8430,9823,8358,4,2
8430,8431,10189,8178,0,1
8431,8432,8697,8165,2,3
8432,8433,8721,10269,2,0
8433,8434,9905,9789,0,2
8434,8435,8226,9904,4,0
8435,8436,8722,9790,3,2
8436,8437,8350,9788,3,0
8437,8438,8152,9810,1,3
8438,8439,10189,8152,3,0
8439,8440,8178,8350,3,1
8440,8441,10269,8697,6,0
8441,8442,9790,8226,2,1
8442,8443,9810,8721,3,1
8443,8444,9788,9823,3,3
8444,8445,8358,9905,1,0
8445,8446,9904,9789,0,4
8446,8447,8165,8722,3,1
8447,8448,9823,8165,3,0
8448,8449,8697,9810,0,0
8449,8450,9789,9790,2,0
8450,8451,8721,10189,2,2
8451,8452,9905,9904,0,1
8452,8453,8226,8358,0,1
8453,8454,8722,9788,0,4
8454,8455,8350,10269,3,3
8455,8456,8152,8178,0,1
8456,8457,10189,8697,4,0
8457,8458,8178,9823,1,1
8458,8459,10269,8722,0,1
8459,8460,9810,8226,0,4
8460,8461,9788,9905,2,3
8461,8462,8358,9789,1,2
8462,8463,9904,9790,3,2
8463,8464,8165,8350,1,3
8464,8465,8152,8721,1,1
8465,8466,9823,9810,4,1
8466,8467,8697,8152,3,0
8467,8468,9789,9788,4,1
8468,8469,9790,10269,4,2
8469,8470,9905,8165,3,0
8470,8471,8226,8178,2,2
8471,8472,8722,8721,1,1
8472,8473,9904,8358,3,0
8473,8474,8350,10189,5,0
8474,8475,10189,9823,2,0
8475,8476,8178,8722,3,2
8476,8477,10269,8226,1,1
8477,8478,8721,8697,0,0
8478,8479,9810,9905,2,1
8479,8480,9788,9904,1,2
8480,8481,8358,9790,1,0
8481,8482,8165,9789,0,2
8482,8483,8152,8350,1,0
8483,8484,9823,8152,3,0
8484,8485,9789,8697,2,0
8485,8486,9790,8178,2,4
8486,8487,9905,10189,0,1
8487,8488,8226,8165,1,1
8488,8489,8722,9810,1,0
8489,8490,8358,9788,3,0
8490,8491,9904,10269,2,1
8491,8492,8350,8721,0,0
8492,8493,10189,8722,3,0
8493,8494,8697,8350,1,2
8494,8495,8178,8358,2,2
8495,8496,10269,9823,3,5
8496,8497,8721,8226,2,2
8497,8498,9810,9789,1,0
8498,8499,9788,9790,1,2
8499,8500,8165,9904,3,1
8500,8501,8152,9905,2,4
8501,8502,10189,9790,0,1
8502,8503,8697,8226,2,1
8503,8504,8178,9789,1,3
8504,8505,10269,9905,1,0
8505,8506,8721,9823,1,1
8506,8507,9810,9904,0,3
8507,8508,8165,9788,0,1
8508,8509,8350,8722,1,1
8509,8510,8152,8358,2,2
8510,8511,9823,8350,5,1
8511,8512,9789,10269,1,1
8512,8513,9790,9810,1,0
8513,8514,9905,8721,0,1
8514,8515,8226,8152,2,2
8515,8516,9788,8178,1,3
8516,8517,8722,8697,3,0
8517,8518,8358,8165,1,1
8518,8519,9904,10189,0,1
8519,8520,10189,9904,1,2
8520,8521,8697,8722,4,2
8521,8522,8178,9788,3,6
8522,8523,10269,9789,1,3
8523,8524,8721,9905,3,4
8524,8525,9810,9790,1,3
8525,8526,8165,8358,1,2
8526,8527,8350,9823,2,0
8527,8528,8152,8226,0,1
8528,8529,10189,8226,0,1
8529,8530,8697,9823,1,3
8530,8531,8178,9904,2,0
8531,8532,10269,8358,0,1
8532,8533,8721,9789,0,3
8533,8534,9810,9788,0,1
8534,8535,8165,9790,2,0
8535,8536,8350,9905,0,1
8536,8537,8152,8722,3,0
8537,8538,9789,10189,0,0
8538,8539,9790,8152,0,1
8539,8540,9905,8697,1,1
8540,8541,8226,8350,3,2
8541,8542,9788,10269,2,3
8542,8543,8722,9823,3,2
8543,8544,8358,9810,0,0
8544,8545,9904,8721,1,0
8545,8546,8165,8178,1,0
8546,8547,9823,8226,4,0
8547,8548,10189,8358,1,0
8548,8549,8697,9904,1,1
8549,8550,10269,8165,1,4
8550,8551,8721,9790,0,1
8551,8552,9810,8178,0,3
8552,8553,8722,9905,4,2
8553,8554,8350,9789,1,1
8554,8555,8152,9788,3,1
8555,8556,8178,10269,4,2
8556,8557,9789,8152,2,0
8557,8558,9790,8697,4,0
8558,8559,9905,9823,1,3
8559,8560,8226,8722,1,1
8560,8561,9788,10189,2,1
8561,8562,8358,8721,2,1
8562,8563,9904,8350,3,0
8563,8564,8165,9810,3,0
8564,8565,9823,9789,1,3
8565,8566,10189,8165,1,1
8566,8567,8697,8178,2,2
8567,8568,8721,9788,2,1
8568,8569,9810,10269,0,2
8569,8570,8226,9905,1,2
8570,8571,8722,8358,1,0
8571,8572,8350,9790,1,1
8572,8573,8152,9904,0,1
8573,8574,8178,8721,3,0
8574,8575,9789,8722,1,0
8575,8576,10269,10189,1,0
8576,8577,9790,9905,2,4
8577,8578,9810,8350,0,0
8578,8579,9788,8226,2,0
8579,8580,8358,8697,1,3
8580,8581,9904,9823,3,1
8581,8582,8165,8152,5,0
8582,8583,9823,9790,6,0
8583,8584,10189,9810,2,1
8584,8585,8697,9788,1,1
8585,8586,8721,8165,1,2
8586,8587,9905,8178,0,1
8587,8588,8226,9789,1,0
8588,8589,8722,9904,4,0
8589,8590,8350,8358,2,1
8590,8591,8152,10269,1,2
8591,8592,8178,10189,2,0
8592,8593,9789,9905,1,1
8593,8594,10269,8721,1,1
8594,8595,9790,8722,6,2
8595,8596,9810,8152,2,1
8596,8597,9788,8350,0,1
8597,8598,8358,9823,1,2
8598,8599,9904,8226,2,0
8599,8600,8165,8697,1,3
8600,8601,9823,9788,1,0
8601,8602,8697,10269,1,1
8602,8603,9789,9904,4,1
8603,8604,8721,9810,1,1
8604,8605,9905,8358,1,1
8605,8606,8226,9790,0,0
8606,8607,8722,8165,1,0
8607,8608,8350,8178,0,1
8608,8609,8152,10189,0,2
8609,8610,10189,8721,1,0
8610,8611,8178,8152,2,1
8611,8612,10269,8350,2,4
8612,8613,9790,9789,1,1
8613,8614,9810,8697,1,1
8614,8615,9788,8722,5,1
8615,8616,8358,8226,3,2
8616,8617,9904,9905,2,0
8617,8618,8165,9823,1,1
8618,8619,9823,8697,0,0
8619,8620,9789,8721,2,0
8620,8621,9790,8165,1,1
8621,8622,9905,8350,2,1
8622,8623,8226,10189,2,0
8623,8624,9788,9810,0,4
8624,8625,8722,8152,1,0
8625,8626,8358,10269,2,1
8626,8627,9904,8178,2,2
8627,8628,9823,8178,5,1
8628,8629,8697,10189,1,1
8629,8630,9789,8358,3,0
8630,8631,9790,9904,0,0
8631,8632,8721,8152,2,2
8632,8633,9905,9788,1,0
8633,8634,8226,9810,1,0
8634,8635,8722,10269,1,3
8635,8636,8350,8165,0,2
8636,8637,10189,8350,0,1
8637,8638,8178,8226,2,1
8638,8639,10269,9790,3,0
8639,8640,8721,8722,4,1
8640,8641,9810,9823,1,1
8641,8642,9788,9789,1,0
8642,8643,8358,9904,1,3
8643,8644,8165,9905,0,0
8644,8645,8152,8697,1,3
8645,8646,9823,10189,4,1
8646,8647,8697,8721,0,1
8647,8648,9789,8165,2,0
8648,8649,9790,8358,0,2
8649,8650,9905,9810,3,0
8650,8651,8226,10269,1,2
8651,8652,8722,8178,2,0
8652,8653,9904,9788,0,1
8653,8654,8350,8152,2,0
8654,8655,10189,9905,1,3
8655,8656,8697,9789,2,0
8656,8657,8178,9790,1,1
8657,8658,10269,9904,2,1
8658,8659,8721,8350,1,2
8659,8660,9810,8722,0,2
8660,8661,9788,8358,2,0
8661,8662,8165,8226,1,2
8662,8663,8152,9823,1,8
8663,8664,9823,10269,2,1
8664,8665,8226,8721,1,3
8665,8666,9904,8165,3,1
8666,8667,9789,9810,3,1
8667,8668,9790,9788,1,1
8668,8669,9905,8152,2,1
8669,8670,8722,10189,2,1
8670,8671,8358,8178,0,1
8671,8672,8350,8697,3,2
8672,8673,9823,8722,0,0
8673,8674,10189,9789,1,3
8674,8675,8697,9905,0,2
8675,8676,8178,8165,0,0
8676,8677,10269,9788,7,0
8677,8678,8721,9904,2,0
8678,8679,9810,8358,0,1
8679,8680,8350,8226,2,2
8680,8681,8152,9790,1,1
8681,8682,8178,9810,2,1
8682,8683,9789,8350,5,0
8683,8684,9790,8721,1,3
8684,8685,9905,8722,2,0
8685,8686,8226,9823,1,2
8686,8687,9788,8152,1,2
8687,8688,8358,10189,1,2
8688,8689,9904,8697,4,1
8689,8690,8165,10269,2,1
8690,8691,9823,9905,1,2
8691,8692,10189,9788,2,2
8692,8693,8697,9790,3,2
8693,8694,10269,8178,1,4
8694,8695,8721,8358,2,1
8695,8696,9810,8165,2,0
8696,8697,8722,8226,1,1
8697,8698,8350,9904,0,1
8698,8699,8152,9789,1,3
8699,8700,8178,8697,2,2
8700,8701,9789,9823,2,0
8701,8702,10269,9810,1,2
8702,8703,9790,8350,2,1
8703,8704,9905,8226,4,2
8704,8705,9788,8721,1,1
8705,8706,8358,8722,3,2
8706,8707,9904,8152,0,1
8707,8708,8165,10189,2,1
8708,8709,9823,9904,3,0
8709,8710,10189,10269,2,2
8710,8711,8697,8358,2,1
8711,8712,8721,8178,2,3
8712,8713,9905,9790,0,1
8713,8714,8226,9788,3,2
8714,8715,8722,9789,1,2
8715,8716,8350,9810,0,3
8716,8717,8152,8165,3,2
8717,8718,8178,9905,0,1
8718,8719,9789,8226,1,1
8719,8720,10269,8152,2,0
8720,8721,9790,9823,0,0
8721,8722,9810,10189,0,0
8722,8723,9788,8697,1,4
8723,8724,8358,8350,2,1
8724,8725,9904,8722,2,1
8725,8726,8165,8721,2,1
8726,8727,9789,9790,3,1
8727,8728,8697,8350,2,0
8728,8729,9904,8226,2,1
8729,8730,9905,8178,2,0
8730,8731,10269,10189,3,0
8731,8732,8722,8721,0,3
8732,8733,8406,8358,2,2
8733,8734,8177,8165,0,1
8734,8735,9823,9788,0,1
8735,8736,9789,8722,5,0
8736,8737,8178,10189,0,1
8737,8738,9790,8721,1,1
8738,8739,9904,9823,2,1
8739,8740,8165,10269,2,2
8740,8741,8350,8358,1,0
8741,8742,8226,9788,1,0
8742,8743,8406,8697,1,1
8743,8744,8177,9905,0,0
8744,8745,9823,8165,4,0
8745,8746,10189,8226,3,1
8746,8747,9790,8350,1,1
8747,8748,9905,8697,1,3
8748,8749,8358,8178,0,1
8749,8750,10269,9789,1,1
8750,8751,8722,8406,3,0
8751,8752,8721,8177,2,3
8752,8753,9788,9904,2,1
8753,8754,9789,8721,5,1
8754,8755,8697,8722,3,2
8755,8756,8178,9790,2,2
8756,8757,9904,10189,2,2
8757,8758,9905,10269,3,1
8758,8759,8165,8358,1,2
8759,8760,8226,8350,1,1
8760,8761,8406,9823,1,2
8761,8762,8177,9788,1,2
8762,8763,9823,9789,0,1
8763,8764,10189,8165,4,0
8764,8765,9790,8226,2,0
8765,8766,8358,8177,2,2
8766,8767,8350,8178,0,2
8767,8768,10269,8406,2,1
8768,8769,8722,9905,1,1
8769,8770,8721,9904,4,1
8770,8771,9788,8697,5,0
8771,8772,9789,10189,2,0
8772,8773,8697,10269,2,0
8773,8774,9904,9790,1,1
8774,8775,9905,9823,3,2
8775,8776,8165,8350,1,0
8776,8777,8226,8358,1,1
8777,8778,8722,9788,0,3
8778,8779,8406,8721,2,0
8779,8780,8177,8178,3,3
8780,8781,8178,8226,2,0
8781,8782,9823,8697,4,1
8782,8783,10189,8406,3,1
8783,8784,9790,8165,2,0
8784,8785,8358,9904,1,1
8785,8786,8350,8177,1,1
8786,8787,10269,8722,2,2
8787,8788,8721,9905,2,2
8788,8789,9788,9789,1,1
8789,8790,9789,8350,1,1
8790,8791,8697,8721,4,1
8791,8792,9904,8178,0,0
8792,8793,9905,9790,0,0
8793,8794,8165,8226,0,2
8794,8795,10269,9823,1,2
8795,8796,8722,8358,4,0
8796,8797,8406,9788,1,0
8797,8798,8177,10189,1,2
8798,8799,8178,8165,0,3
8799,8800,9823,8722,3,0
8800,8801,10189,8697,5,0
8801,8802,9790,8406,1,1
8802,8803,8358,9789,1,4
8803,8804,8350,9904,1,1
8804,8805,8226,8177,1,1
8805,8806,8721,10269,1,0
8806,8807,9788,9905,1,0
8807,8808,8178,9905,3,2
8808,8809,10189,10269,3,1
8809,8810,9790,9789,1,5
8810,8811,8165,8177,2,0
8811,8812,8358,8406,1,0
8812,8813,8350,8697,0,0
8813,8814,8226,9904,0,0
8814,8815,8721,8722,1,0
8815,8816,9788,9823,3,1
8816,8817,9789,8226,3,1
8817,8818,9823,8721,2,0
8818,8819,8697,8178,1,1
8819,8820,9904,8165,1,0
8820,8821,9905,8358,3,1
8821,8822,10269,9788,0,3
8822,8823,8722,10189,1,4
8823,8824,8406,8350,2,2
8824,8825,8177,9790,1,2
8825,8826,8178,8697,1,0
8826,8827,10189,8722,5,1
8827,8828,9790,8177,2,2
8828,8829,8165,9904,1,2
8829,8830,8358,9905,1,2
8830,8831,8350,8406,1,1
8831,8832,8226,9789,1,0
8832,8833,8721,9823,0,1
8833,8834,9788,10269,1,1
8834,8835,8178,10269,2,2
8835,8836,10189,9905,1,1
8836,8837,9790,9823,1,1
8837,8838,8165,9789,0,2
8838,8839,8358,8697,2,2
8839,8840,8350,8722,0,1
8840,8841,8226,8406,2,2
8841,8842,8721,9788,0,0
8842,8843,8177,9904,0,1
8843,8844,9789,8178,1,0
8844,8845,9823,8350,2,0
8845,8846,8697,8226,1,1
8846,8847,9905,9904,1,1
8847,8848,10269,8177,5,0
8848,8849,8722,9790,0,1
8849,8850,8721,8358,3,2
8850,8851,9788,10189,3,0
8851,8852,8406,8165,0,0
8852,8853,8178,8406,4,1
8853,8854,10189,8721,4,0
8854,8855,9790,8697,1,3
8855,8856,9904,10269,4,2
8856,8857,8165,8722,2,1
8857,8858,8358,9823,0,0
8858,8859,8350,9788,1,2
8859,8860,8226,9905,1,1
8860,8861,8177,9789,0,1
8861,8862,9789,9904,3,1
8862,8863,9823,10189,2,0
8863,8864,8697,8165,0,1
8864,8865,9905,8350,4,0
8865,8866,10269,8358,4,1
8866,8867,8722,8178,0,2
8867,8868,8721,8226,1,2
8868,8869,9788,9790,1,1
8869,8870,8406,8177,3,0
8870,8871,9789,9905,2,1
8871,8872,8178,9823,2,0
8872,8873,9790,10269,0,4
8873,8874,9904,8406,2,2
8874,8875,8165,9788,1,0
8875,8876,8358,10189,2,1
8876,8877,8350,8721,0,0
8877,8878,8226,8722,1,1
8878,8879,8177,8697,1,0
8879,8880,9823,8226,7,1
8880,8881,10189,9790,3,1
8881,8882,8697,9904,3,0
8882,8883,9905,8165,2,1
8883,8884,10269,8350,0,0
8884,8885,8722,8177,1,0
8885,8886,8721,8178,3,2
8886,8887,9788,8358,0,0
8887,8888,8406,9789,0,0
8888,8889,9789,8697,1,0
8889,8890,8178,9788,1,2
8890,8891,9790,8358,1,3
8891,8892,9904,8722,4,1
8892,8893,8165,8721,1,3
8893,8894,8350,10189,1,4
8894,8895,8226,10269,1,2
8895,8896,8406,9905,2,1
8896,8897,8177,9823,0,6
8897,8898,9823,9904,2,1
8898,8899,10189,8178,2,0
8899,8900,8697,8406,1,1
8900,8901,9905,8177,1,3
8901,8902,8358,8350,2,0
8902,8903,10269,8165,1,0
8903,8904,8722,9789,1,6
8904,8905,8721,9790,2,1
8905,8906,9788,8226,1,2
8906,8907,9789,10269,4,4
8907,8908,8178,8358,0,2
8908,8909,8697,9905,0,3
8909,8910,9904,9788,2,1
8910,8911,8165,9823,0,1
8911,8912,8226,10189,1,1
8912,8913,8406,8722,2,1
8913,8914,8177,8721,1,4
8914,8915,8350,9790,0,1
8915,8916,9823,8406,2,1
8916,8917,10189,9904,3,0
8917,8918,9790,8178,1,1
8918,8919,8358,8165,2,2
8919,8920,8350,8226,1,2
8920,8921,10269,9905,4,1
8921,8922,8722,8697,1,1
8922,8923,8721,9789,1,3
8923,8924,9788,8177,0,0
8924,8925,9789,8165,2,0
8925,8926,9823,9790,5,0
8926,8927,8697,8358,5,3
8927,8928,9904,8177,1,1
8928,8929,9905,10189,2,4
8929,8930,10269,8178,0,1
8930,8931,8722,8350,1,1
8931,8932,9788,8721,4,1
8932,8933,8406,8226,0,2
8933,8934,9789,9823,1,0
8934,8935,8178,8350,3,1
8935,8936,8697,9788,2,2
8936,8937,9904,8721,2,0
8937,8938,9905,8722,4,0
8938,8939,8165,10189,4,1
8939,8940,8226,9790,4,0
8940,8941,8406,10269,1,3
8941,8942,8177,8358,1,2
8942,8943,8178,8177,3,3
8943,8944,9823,9905,0,0
8944,8945,10189,9789,1,2
8945,8946,9790,9904,1,0
8946,8947,8358,8226,0,0
8947,8948,8350,8165,0,2
8948,8949,10269,8697,4,1
8949,8950,8721,8406,1,2
8950,8951,9788,8722,3,0
